name,sampled_pixels,min,p05,mean,median,p95,max
elevation_m,1364909,176.6929931640625,205.95036926269532,273.9650703061185,272.36285400390625,333.2838195800781,396.59014892578125
slope_degrees,1364909,0.0,0.24808345139026644,2.62225944489409,1.8809839487075806,7.651150703430172,33.23698043823242
aspect_degrees,1364909,1.965801477432251,62.2745086669922,173.70523711895035,170.79415893554688,291.4549743652343,359.9364929199219
hillshade,1364909,74.34180450439453,169.33869018554688,180.32791332948727,180.46072387695312,190.5227325439453,241.17518615722656
relative_relief_m,1364909,0.05559863895177841,29.312980270385744,97.32768016534858,95.7254638671875,156.6464385986328,219.95274353027344
